0	-27.8916565
0.1	-27.891071
0.2	-27.890104
0.3	-27.8914295
0.4	-27.8983235
0.5	-27.9129155
0.6	-27.9357485
0.7	-27.9648965
0.8	-27.997171
0.9	-28.027469
1	-28.0489425
1.1	-28.0544495
1.2	-28.0387395
1.3	-27.996061
1.4	-27.922493
1.5	-27.813022
