1.43981e+12	6.28043e-14	1.44123e-13	1.44123e-13	1.30431e-13
1.46038e+12	6.55384e-14	1.50505e-13	1.50505e-13	1.35926e-13
1.48094e+12	6.82235e-14	1.56784e-13	1.56784e-13	1.41298e-13
1.50151e+12	7.08343e-14	1.62907e-13	1.62907e-13	1.4649e-13
1.52208e+12	7.33525e-14	1.68832e-13	1.68832e-13	1.51462e-13
1.54265e+12	7.57668e-14	1.74538e-13	1.74538e-13	1.56185e-13
1.56322e+12	7.80743e-14	1.80019e-13	1.80019e-13	1.60652e-13
1.58379e+12	8.028e-14	1.85289e-13	1.85289e-13	1.6487e-13
1.60436e+12	8.23963e-14	1.90378e-13	1.90378e-13	1.68861e-13
1.62493e+12	8.44419e-14	1.95331e-13	1.95331e-13	1.72665e-13
1.64549e+12	8.64399e-14	2.002e-13	2.002e-13	1.76328e-13
1.66606e+12	8.84164e-14	2.05046e-13	2.05046e-13	1.79905e-13
1.68663e+12	9.03977e-14	2.09928e-13	2.09928e-13	1.83452e-13
1.7072e+12	9.2409e-14	2.14901e-13	2.14901e-13	1.87023e-13
1.72777e+12	9.44723e-14	2.20015e-13	2.20015e-13	1.90668e-13
1.74834e+12	9.6605e-14	2.25308e-13	2.25308e-13	1.94424e-13
1.76891e+12	9.88194e-14	2.30804e-13	2.30804e-13	1.98321e-13
1.78947e+12	1.01122e-13	2.36516e-13	2.36516e-13	2.02375e-13
1.81004e+12	1.03514e-13	2.42446e-13	2.42446e-13	2.06592e-13
1.83061e+12	1.05994e-13	2.48585e-13	2.48585e-13	2.10967e-13
1.85118e+12	1.08554e-13	2.54921e-13	2.54921e-13	2.15489e-13
1.87175e+12	1.11189e-13	2.61436e-13	2.61436e-13	2.20142e-13
1.89232e+12	1.13893e-13	2.6812e-13	2.6812e-13	2.24911e-13
1.91289e+12	1.16662e-13	2.74967e-13	2.74967e-13	2.29785e-13
1.93346e+12	1.19498e-13	2.81982e-13	2.81982e-13	2.34759e-13
1.95402e+12	1.22406e-13	2.89184e-13	2.89184e-13	2.39838e-13
1.97459e+12	1.254e-13	2.96607e-13	2.96607e-13	2.4504e-13
1.99516e+12	1.28498e-13	3.04299e-13	3.04299e-13	2.50393e-13
2.01573e+12	1.31725e-13	3.12322e-13	3.12322e-13	2.55939e-13
2.0363e+12	1.35111e-13	3.2075e-13	3.2075e-13	2.6173e-13
2.05687e+12	1.38689e-13	3.29664e-13	3.29664e-13	2.67823e-13
2.07744e+12	1.42494e-13	3.39149e-13	3.39149e-13	2.74283e-13
2.098e+12	1.46562e-13	3.49286e-13	3.49286e-13	2.81173e-13
2.11857e+12	1.50926e-13	3.60156e-13	3.60156e-13	2.88555e-13
2.13914e+12	1.55617e-13	3.71825e-13	3.71825e-13	2.96484e-13
2.15971e+12	1.60658e-13	3.84351e-13	3.84351e-13	3.05004e-13
2.18028e+12	1.66069e-13	3.97772e-13	3.97772e-13	3.1415e-13
2.20085e+12	1.71863e-13	4.12113e-13	4.12113e-13	3.2394e-13
2.22142e+12	1.78044e-13	4.27381e-13	4.27381e-13	3.34379e-13
2.24199e+12	1.8461e-13	4.43563e-13	4.43563e-13	3.45455e-13
2.26255e+12	1.91551e-13	4.60632e-13	4.60632e-13	3.57142e-13
2.28312e+12	1.98853e-13	4.78547e-13	4.78547e-13	3.694e-13
2.30369e+12	2.06495e-13	4.97253e-13	4.97253e-13	3.82178e-13
2.32426e+12	2.14448e-13	5.16682e-13	5.16682e-13	3.95413e-13
2.34483e+12	2.22684e-13	5.36758e-13	5.36758e-13	4.09033e-13
2.3654e+12	2.31168e-13	5.57399e-13	5.57399e-13	4.22959e-13
2.38597e+12	2.39862e-13	5.78514e-13	5.78514e-13	4.37109e-13
2.40653e+12	2.48727e-13	6.00008e-13	6.00008e-13	4.51396e-13
2.4271e+12	2.57721e-13	6.21785e-13	6.21785e-13	4.65733e-13
2.44767e+12	2.66802e-13	6.43742e-13	6.43742e-13	4.80033e-13
2.46824e+12	2.75925e-13	6.65777e-13	6.65777e-13	4.94208e-13
2.48881e+12	2.85047e-13	6.87786e-13	6.87786e-13	5.08177e-13
2.50938e+12	2.94122e-13	7.09666e-13	7.09666e-13	5.2186e-13
2.52995e+12	3.03106e-13	7.31314e-13	7.31314e-13	5.3518e-13
2.55052e+12	3.11955e-13	7.52627e-13	7.52627e-13	5.48066e-13
2.57108e+12	3.20626e-13	7.73507e-13	7.73507e-13	5.60453e-13
2.59165e+12	3.29077e-13	7.93858e-13	7.93858e-13	5.72281e-13
2.61222e+12	3.3727e-13	8.13588e-13	8.13588e-13	5.83495e-13
2.63279e+12	3.45167e-13	8.32613e-13	8.32613e-13	5.94045e-13
2.65336e+12	3.52734e-13	8.50855e-13	8.50855e-13	6.03891e-13
2.67393e+12	3.59943e-13	8.68246e-13	8.68246e-13	6.12997e-13
2.6945e+12	3.66767e-13	8.84729e-13	8.84729e-13	6.21337e-13
2.71507e+12	3.73188e-13	9.00261e-13	9.00261e-13	6.28892e-13
2.73563e+12	3.79192e-13	9.14813e-13	9.14813e-13	6.35654e-13
2.7562e+12	3.84775e-13	9.28376e-13	9.28376e-13	6.41627e-13
2.77677e+12	3.89939e-13	9.40956e-13	9.40956e-13	6.46823e-13
2.79734e+12	3.94694e-13	9.52582e-13	9.52582e-13	6.51271e-13
2.81791e+12	3.99061e-13	9.63304e-13	9.63304e-13	6.5501e-13
2.83848e+12	4.03069e-13	9.73193e-13	9.73193e-13	6.58094e-13
2.85905e+12	4.06756e-13	9.82339e-13	9.82339e-13	6.60588e-13
2.87961e+12	4.10167e-13	9.90851e-13	9.90851e-13	6.62569e-13
2.90018e+12	4.13355e-13	9.98855e-13	9.98855e-13	6.64124e-13
2.92075e+12	4.16378e-13	1.00649e-12	1.00649e-12	6.6535e-13
2.94132e+12	4.19298e-13	1.0139e-12	1.0139e-12	6.66346e-13
2.96189e+12	4.22179e-13	1.02124e-12	1.02124e-12	6.67217e-13
2.98246e+12	4.25084e-13	1.02866e-12	1.02866e-12	6.68067e-13
3.00303e+12	4.28074e-13	1.0363e-12	1.0363e-12	6.68996e-13
3.0236e+12	4.31207e-13	1.0443e-12	1.0443e-12	6.701e-13
3.04416e+12	4.34533e-13	1.05277e-12	1.05277e-12	6.71465e-13
3.06473e+12	4.38092e-13	1.06183e-12	1.06183e-12	6.73168e-13
3.0853e+12	4.41918e-13	1.07155e-12	1.07155e-12	6.75271e-13
3.10587e+12	4.46033e-13	1.08199e-12	1.08199e-12	6.77824e-13
3.12644e+12	4.50446e-13	1.09317e-12	1.09317e-12	6.80859e-13
3.14701e+12	4.55155e-13	1.10511e-12	1.10511e-12	6.84393e-13
3.16758e+12	4.60148e-13	1.11776e-12	1.11776e-12	6.88425e-13
3.18814e+12	4.65399e-13	1.13109e-12	1.13109e-12	6.92937e-13
3.20871e+12	4.70873e-13	1.14501e-12	1.14501e-12	6.97897e-13
3.22928e+12	4.76528e-13	1.15944e-12	1.15944e-12	7.03257e-13
3.24985e+12	4.8231e-13	1.17427e-12	1.17427e-12	7.08956e-13
3.27042e+12	4.88162e-13	1.18935e-12	1.18935e-12	7.14924e-13
3.29099e+12	4.94021e-13	1.20457e-12	1.20457e-12	7.21087e-13
3.31156e+12	4.99822e-13	1.21978e-12	1.21978e-12	7.27364e-13
3.33213e+12	5.05497e-13	1.23484e-12	1.23484e-12	7.33681e-13
3.35269e+12	5.10981e-13	1.24963e-12	1.24963e-12	7.3997e-13
3.37326e+12	5.16209e-13	1.26402e-12	1.26402e-12	7.46173e-13
3.39383e+12	5.21119e-13	1.2779e-12	1.2779e-12	7.52254e-13
3.4144e+12	5.25651e-13	1.29119e-12	1.29119e-12	7.58193e-13
3.43497e+12	5.29752e-13	1.30382e-12	1.30382e-12	7.63999e-13
3.45554e+12	5.33373e-13	1.31575e-12	1.31575e-12	7.69706e-13
3.47611e+12	5.36467e-13	1.32695e-12	1.32695e-12	7.75376e-13
3.49667e+12	5.38998e-13	1.33741e-12	1.33741e-12	7.81096e-13
3.51724e+12	5.40929e-13	1.34716e-12	1.34716e-12	7.8698e-13
3.53781e+12	5.42233e-13	1.35622e-12	1.35622e-12	7.93157e-13
3.55838e+12	5.42886e-13	1.36464e-12	1.36464e-12	7.99772e-13
3.57895e+12	5.42869e-13	1.37246e-12	1.37246e-12	8.06972e-13
3.59952e+12	5.42169e-13	1.37973e-12	1.37973e-12	8.14903e-13
3.62009e+12	5.40776e-13	1.38649e-12	1.38649e-12	8.23694e-13
3.64066e+12	5.38688e-13	1.39279e-12	1.39279e-12	8.33454e-13
3.66122e+12	5.35905e-13	1.39863e-12	1.39863e-12	8.44257e-13
3.68179e+12	5.32434e-13	1.40403e-12	1.40403e-12	8.5614e-13
3.70236e+12	5.28287e-13	1.40896e-12	1.40896e-12	8.69094e-13
3.72293e+12	5.23485e-13	1.41339e-12	1.41339e-12	8.83065e-13
3.7435e+12	5.18051e-13	1.41729e-12	1.41729e-12	8.97946e-13
3.76407e+12	5.12021e-13	1.42057e-12	1.42057e-12	9.1359e-13
3.78464e+12	5.05436e-13	1.42319e-12	1.42319e-12	9.29809e-13
3.8052e+12	4.98349e-13	1.42509e-12	1.42509e-12	9.46384e-13
3.82577e+12	4.90822e-13	1.42621e-12	1.42621e-12	9.63081e-13
3.84634e+12	4.82931e-13	1.42654e-12	1.42654e-12	9.7966e-13
