1.41022e+12	1.51285e+12	2.56526e+12	4.52458e+12	4.66736e+12	4.7146e+12	4.91302e+12	5.09655e+12	5.28085e+12	5.33481e+12	6.13856e+12	6.35207e+12	6.46029e+12	6.65773e+12	6.73662e+12	6.78735e+12	7.07355e+12	7.75926e+12	9.44532e+12	9.61257e+12	9.6281e+12	9.81787e+12	1.02972e+13	1.03498e+13	
1.54766e+12	1.66022e+12	2.80859e+12	4.4656e+12	4.65761e+12	4.74246e+12	4.89731e+12	5.10191e+12	5.25677e+12	5.32778e+12	6.12616e+12	6.29399e+12	6.43793e+12	6.6334e+12	6.7225e+12	6.7768e+12	7.14439e+12	7.75357e+12	9.45599e+12	9.62753e+12	9.65003e+12	9.83067e+12	1.02658e+13	1.03527e+13	
1.68406e+12	1.80645e+12	3.04783e+12	4.40911e+12	4.64497e+12	4.77223e+12	4.88166e+12	5.10721e+12	5.23464e+12	5.32385e+12	6.10502e+12	6.23794e+12	6.4131e+12	6.60877e+12	6.70799e+12	6.76466e+12	7.21321e+12	7.74565e+12	9.46795e+12	9.64188e+12	9.6723e+12	9.84456e+12	1.0231e+13	1.03571e+13	
1.81934e+12	1.95145e+12	3.28234e+12	4.35692e+12	4.63026e+12	4.80149e+12	4.86634e+12	5.11224e+12	5.21742e+12	5.32117e+12	6.07073e+12	6.18869e+12	6.3851e+12	6.58537e+12	6.69352e+12	6.75119e+12	7.2782e+12	7.73542e+12	9.48109e+12	9.65542e+12	9.69469e+12	9.85922e+12	1.01947e+13	1.03612e+13	
1.95339e+12	2.0951e+12	3.51111e+12	4.31075e+12	4.61365e+12	4.82556e+12	4.85448e+12	5.11696e+12	5.20693e+12	5.31911e+12	6.02172e+12	6.14847e+12	6.35327e+12	6.56429e+12	6.67872e+12	6.7372e+12	7.33817e+12	7.72288e+12	9.49525e+12	9.668e+12	9.71699e+12	9.87417e+12	1.01582e+13	1.03645e+13	
2.0861e+12	2.23729e+12	3.73224e+12	4.27296e+12	4.59522e+12	4.82461e+12	4.86443e+12	5.12173e+12	5.20431e+12	5.31735e+12	5.9625e+12	6.11377e+12	6.3173e+12	6.54578e+12	6.66257e+12	6.72406e+12	7.3922e+12	7.70808e+12	9.51022e+12	9.67955e+12	9.739e+12	9.88873e+12	1.01225e+13	1.03666e+13	
2.21739e+12	2.37788e+12	3.93983e+12	4.24949e+12	4.5751e+12	4.80885e+12	4.88473e+12	5.12734e+12	5.20992e+12	5.31571e+12	5.8987e+12	6.08037e+12	6.27739e+12	6.52921e+12	6.64371e+12	6.71357e+12	7.43952e+12	7.69114e+12	9.52576e+12	9.69001e+12	9.76051e+12	9.90188e+12	1.00892e+13	1.03673e+13	
2.34713e+12	2.51675e+12	4.1004e+12	4.2734e+12	4.55349e+12	4.79082e+12	4.90231e+12	5.13446e+12	5.22352e+12	5.314e+12	5.83402e+12	6.0463e+12	6.2342e+12	6.5134e+12	6.62121e+12	6.70708e+12	7.47935e+12	7.67236e+12	9.54156e+12	9.69934e+12	9.78132e+12	9.91191e+12	1.00604e+13	1.03664e+13	
2.47523e+12	2.65375e+12	4.14452e+12	4.41255e+12	4.53103e+12	4.77208e+12	4.91612e+12	5.14303e+12	5.24461e+12	5.31205e+12	5.77094e+12	6.01115e+12	6.18866e+12	6.49701e+12	6.59516e+12	6.70487e+12	7.51075e+12	7.65234e+12	9.55723e+12	9.70751e+12	9.80121e+12	9.91618e+12	1.00392e+13	1.03638e+13	
2.60157e+12	2.78872e+12	4.14717e+12	4.50422e+12	4.59273e+12	4.75389e+12	4.92697e+12	5.15264e+12	5.27208e+12	5.30999e+12	5.71159e+12	5.97527e+12	6.14186e+12	6.47889e+12	6.56637e+12	6.7064e+12	7.53221e+12	7.63239e+12	9.57235e+12	9.71447e+12	9.81995e+12	9.91224e+12	1.00289e+13	1.03595e+13	
2.72602e+12	2.92148e+12	4.14976e+12	4.48004e+12	4.721e+12	4.77699e+12	4.93629e+12	5.16319e+12	5.29807e+12	5.3149e+12	5.65831e+12	5.93939e+12	6.09513e+12	6.458e+12	6.53609e+12	6.71085e+12	7.54082e+12	7.61543e+12	9.58643e+12	9.72015e+12	9.83715e+12	9.9013e+12	1.00288e+13	1.03532e+13	
2.84846e+12	3.05181e+12	4.15855e+12	4.45436e+12	4.70832e+12	4.91631e+12	4.94904e+12	5.17568e+12	5.29845e+12	5.35174e+12	5.61394e+12	5.90454e+12	6.05038e+12	6.43343e+12	6.50583e+12	6.7173e+12	7.53354e+12	7.60472e+12	9.59897e+12	9.72442e+12	9.85192e+12	9.88848e+12	1.00353e+13	1.03451e+13	
2.96876e+12	3.17948e+12	4.17493e+12	4.42819e+12	4.68863e+12	4.95034e+12	5.03462e+12	5.19328e+12	5.29524e+12	5.40312e+12	5.58196e+12	5.8719e+12	6.01082e+12	6.4047e+12	6.47709e+12	6.72491e+12	7.51333e+12	7.59771e+12	9.60953e+12	9.7271e+12	9.8602e+12	9.88159e+12	1.00448e+13	1.03351e+13	
3.08676e+12	3.30417e+12	4.19917e+12	4.40185e+12	4.66824e+12	4.96043e+12	5.08799e+12	5.21635e+12	5.29621e+12	5.46424e+12	5.56763e+12	5.84248e+12	5.98273e+12	6.37245e+12	6.45079e+12	6.73287e+12	7.4864e+12	7.58892e+12	9.61785e+12	9.72797e+12	9.85712e+12	9.8875e+12	1.00557e+13	1.03233e+13	
3.2023e+12	3.42548e+12	4.231e+12	4.37571e+12	4.64759e+12	4.97125e+12	5.0957e+12	5.23296e+12	5.3025e+12	5.50675e+12	5.58483e+12	5.81613e+12	5.97739e+12	6.3389e+12	6.4274e+12	6.74047e+12	7.45638e+12	7.57576e+12	9.62396e+12	9.7268e+12	9.85274e+12	9.89682e+12	1.00669e+13	1.03098e+13	
3.31518e+12	3.5429e+12	4.26972e+12	4.35025e+12	4.62688e+12	4.98345e+12	5.07916e+12	5.2427e+12	5.30684e+12	5.51371e+12	5.62164e+12	5.79226e+12	6.00493e+12	6.30779e+12	6.40824e+12	6.74707e+12	7.42512e+12	7.55776e+12	9.62818e+12	9.72349e+12	9.85139e+12	9.90497e+12	1.00781e+13	1.02946e+13	
3.42518e+12	3.65563e+12	4.31223e+12	4.32814e+12	4.60658e+12	4.99685e+12	5.05032e+12	5.25147e+12	5.30468e+12	5.50692e+12	5.64134e+12	5.77317e+12	6.05444e+12	6.28462e+12	6.39811e+12	6.75211e+12	7.39403e+12	7.53531e+12	9.63103e+12	9.71813e+12	9.85306e+12	9.91102e+12	1.00889e+13	1.02779e+13	
3.53199e+12	3.76239e+12	4.30244e+12	4.36445e+12	4.58798e+12	5.0037e+12	5.02314e+12	5.26023e+12	5.29635e+12	5.49182e+12	5.64272e+12	5.76193e+12	6.09443e+12	6.27274e+12	6.40997e+12	6.75507e+12	7.36454e+12	7.5092e+12	9.63311e+12	9.71089e+12	9.85693e+12	9.9146e+12	1.00993e+13	1.026e+13	
3.63522e+12	3.86083e+12	4.28481e+12	4.41193e+12	4.57509e+12	4.971e+12	5.03399e+12	5.26325e+12	5.2878e+12	5.46999e+12	5.63545e+12	5.75552e+12	6.1088e+12	6.26253e+12	6.45683e+12	6.75553e+12	7.33851e+12	7.48044e+12	9.6349e+12	9.702e+12	9.86207e+12	9.91552e+12	1.01091e+13	1.02409e+13	
3.73431e+12	3.94624e+12	4.27563e+12	4.44615e+12	4.5796e+12	4.93074e+12	5.0525e+12	5.24686e+12	5.29287e+12	5.44331e+12	5.62849e+12	5.7466e+12	6.11138e+12	6.24568e+12	6.52653e+12	6.75316e+12	7.31834e+12	7.45008e+12	9.63672e+12	9.69164e+12	9.8677e+12	9.91368e+12	1.01183e+13	1.02209e+13	
3.8284e+12	4.00981e+12	4.28343e+12	4.45267e+12	4.61503e+12	4.88961e+12	5.07244e+12	5.21889e+12	5.30428e+12	5.41389e+12	5.62669e+12	5.73003e+12	6.11639e+12	6.22418e+12	6.598e+12	6.74776e+12	7.30708e+12	7.41917e+12	9.63873e+12	9.68002e+12	9.87318e+12	9.90908e+12	1.01266e+13	1.02003e+13	
3.9161e+12	4.04244e+12	4.3167e+12	4.44046e+12	4.67199e+12	4.8485e+12	5.09266e+12	5.18543e+12	5.31697e+12	5.38392e+12	5.63156e+12	5.7052e+12	6.12851e+12	6.20075e+12	6.65826e+12	6.73931e+12	7.30794e+12	7.38865e+12	9.64093e+12	9.66737e+12	9.8781e+12	9.9018e+12	1.0134e+13	1.01792e+13	
3.99495e+12	4.04713e+12	4.37147e+12	4.42334e+12	4.73693e+12	4.80785e+12	5.11189e+12	5.14875e+12	5.3299e+12	5.35555e+12	5.64302e+12	5.67499e+12	6.14704e+12	6.17706e+12	6.70095e+12	6.72796e+12	7.32296e+12	7.35927e+12	9.64321e+12	9.65394e+12	9.88215e+12	9.89202e+12	1.01402e+13	1.01579e+13	
4.03547e+12	4.06058e+12	4.40958e+12	4.43451e+12	4.76825e+12	4.8033e+12	5.11051e+12	5.12843e+12	5.33077e+12	5.34283e+12	5.64384e+12	5.66048e+12	6.15437e+12	6.16952e+12	6.71405e+12	6.72504e+12	7.33157e+12	7.35137e+12	9.63999e+12	9.64537e+12	9.88004e+12	9.88512e+12	1.01365e+13	1.01451e+13	
4.01569e+12	4.10611e+12	4.4067e+12	4.49473e+12	4.73109e+12	4.86722e+12	5.07211e+12	5.14021e+12	5.31149e+12	5.35614e+12	5.61642e+12	5.68323e+12	6.13391e+12	6.19344e+12	6.69803e+12	6.73378e+12	7.30584e+12	7.38934e+12	9.62581e+12	9.64716e+12	9.86625e+12	9.8869e+12	1.01152e+13	1.01484e+13	
3.99175e+12	4.12513e+12	4.42007e+12	4.54264e+12	4.70023e+12	4.92561e+12	5.03464e+12	5.14504e+12	5.29979e+12	5.371e+12	5.59673e+12	5.71057e+12	6.11699e+12	6.2168e+12	6.68044e+12	6.73261e+12	7.28214e+12	7.43166e+12	9.6116e+12	9.64824e+12	9.85119e+12	9.8874e+12	1.00943e+13	1.01502e+13	
3.96552e+12	4.11895e+12	4.44533e+12	4.56681e+12	4.68451e+12	4.97552e+12	4.99929e+12	5.14167e+12	5.29769e+12	5.38915e+12	5.58709e+12	5.74175e+12	6.10514e+12	6.23819e+12	6.66183e+12	6.72696e+12	7.26036e+12	7.47354e+12	9.59753e+12	9.64825e+12	9.83551e+12	9.88662e+12	1.00739e+13	1.01502e+13	
3.93798e+12	4.09549e+12	4.4666e+12	4.56716e+12	4.68736e+12	4.96185e+12	5.01949e+12	5.13233e+12	5.30507e+12	5.41207e+12	5.58784e+12	5.77601e+12	6.09997e+12	6.25686e+12	6.64292e+12	6.72111e+12	7.24029e+12	7.5114e+12	9.58361e+12	9.64675e+12	9.82e+12	9.88456e+12	1.00542e+13	1.01482e+13	
3.90969e+12	4.06189e+12	4.46344e+12	4.56834e+12	4.69491e+12	4.92524e+12	5.05056e+12	5.12563e+12	5.31801e+12	5.44013e+12	5.598e+12	5.81266e+12	6.10295e+12	6.27293e+12	6.62465e+12	6.71781e+12	7.22173e+12	7.54286e+12	9.56966e+12	9.64329e+12	9.80554e+12	9.88131e+12	1.00354e+13	1.01444e+13	
3.88103e+12	4.02243e+12	4.43566e+12	4.57472e+12	4.69886e+12	4.88577e+12	5.06487e+12	5.13392e+12	5.33178e+12	5.4717e+12	5.61645e+12	5.85123e+12	6.11507e+12	6.28753e+12	6.60802e+12	6.71839e+12	7.20448e+12	7.56646e+12	9.55533e+12	9.63747e+12	9.79299e+12	9.87701e+12	1.00177e+13	1.01385e+13	
3.8523e+12	3.97963e+12	4.39714e+12	4.57312e+12	4.69715e+12	4.84478e+12	5.06769e+12	5.15359e+12	5.34431e+12	5.50354e+12	5.64225e+12	5.89162e+12	6.13638e+12	6.30279e+12	6.59395e+12	6.72302e+12	7.18849e+12	7.58152e+12	9.54008e+12	9.62906e+12	9.78297e+12	9.87187e+12	1.00013e+13	1.01306e+13	
3.82373e+12	3.93513e+12	4.35471e+12	4.56034e+12	4.68424e+12	4.80773e+12	5.06935e+12	5.1716e+12	5.35553e+12	5.53284e+12	5.67427e+12	5.93399e+12	6.16589e+12	6.32147e+12	6.58306e+12	6.73118e+12	7.17378e+12	7.58788e+12	9.52336e+12	9.61811e+12	9.77571e+12	9.86624e+12	9.98637e+12	1.01207e+13	
3.79553e+12	3.89021e+12	4.31093e+12	4.53942e+12	4.65352e+12	4.78097e+12	5.06997e+12	5.1837e+12	5.36517e+12	5.55873e+12	5.71088e+12	5.97841e+12	6.20191e+12	6.34629e+12	6.57575e+12	6.74202e+12	7.16055e+12	7.58582e+12	9.50468e+12	9.60488e+12	9.7709e+12	9.86055e+12	9.97311e+12	1.01089e+13	
3.76785e+12	3.84604e+12	4.26697e+12	4.51372e+12	4.60759e+12	4.76308e+12	5.06471e+12	5.19121e+12	5.37217e+12	5.58187e+12	5.75033e+12	6.02434e+12	6.24275e+12	6.3791e+12	6.57225e+12	6.75463e+12	7.14911e+12	7.57595e+12	9.48384e+12	9.58964e+12	9.76779e+12	9.85531e+12	9.96158e+12	1.00952e+13	
3.74078e+12	3.80378e+12	4.22343e+12	4.48522e+12	4.55462e+12	4.74834e+12	5.04954e+12	5.19496e+12	5.37661e+12	5.60314e+12	5.7911e+12	6.07053e+12	6.28736e+12	6.42029e+12	6.57275e+12	6.76823e+12	7.1399e+12	7.55913e+12	9.46091e+12	9.57259e+12	9.76533e+12	9.8511e+12	9.95186e+12	1.00798e+13	
3.71437e+12	3.76462e+12	4.18067e+12	4.45396e+12	4.50127e+12	4.73368e+12	5.02411e+12	5.1917e+12	5.38117e+12	5.62312e+12	5.83169e+12	6.11507e+12	6.3354e+12	6.46892e+12	6.57755e+12	6.78227e+12	7.13345e+12	7.53638e+12	9.4362e+12	9.55386e+12	9.76241e+12	9.84835e+12	9.94396e+12	1.00628e+13	
3.68859e+12	3.72974e+12	4.13886e+12	4.41647e+12	4.45481e+12	4.71812e+12	4.99037e+12	5.1767e+12	5.38951e+12	5.64201e+12	5.87044e+12	6.15578e+12	6.38682e+12	6.52329e+12	6.58718e+12	6.79644e+12	7.13025e+12	7.50884e+12	9.41015e+12	9.53355e+12	9.75807e+12	9.84723e+12	9.93785e+12	1.00447e+13	
3.66372e+12	3.70001e+12	4.09808e+12	4.3702e+12	4.4201e+12	4.70138e+12	4.95058e+12	5.14827e+12	5.40299e+12	5.65984e+12	5.90557e+12	6.1904e+12	6.44135e+12	6.58161e+12	6.60251e+12	6.81068e+12	7.13072e+12	7.47768e+12	9.38321e+12	9.51182e+12	9.75175e+12	9.84746e+12	9.93333e+12	1.00259e+13	
3.64069e+12	3.67554e+12	4.05836e+12	4.32142e+12	4.39244e+12	4.68334e+12	4.90659e+12	5.1082e+12	5.42033e+12	5.67654e+12	5.93544e+12	6.21693e+12	6.49836e+12	6.62382e+12	6.64307e+12	6.82512e+12	7.13507e+12	7.44412e+12	9.35586e+12	9.48888e+12	9.74333e+12	9.84835e+12	9.9299e+12	1.00072e+13	
3.62093e+12	3.6558e+12	4.01969e+12	4.27482e+12	4.36826e+12	4.66385e+12	4.85982e+12	5.05939e+12	5.43956e+12	5.69201e+12	5.95881e+12	6.23383e+12	6.55681e+12	6.65317e+12	6.70528e+12	6.84e+12	7.14322e+12	7.40931e+12	9.32851e+12	9.46498e+12	9.73298e+12	9.84886e+12	9.92659e+12	9.98998e+12	
