0	-24.0409865
0.1	-24.0422595
0.2	-24.0489395
0.3	-24.0622405
0.4	-24.0809305
0.5	-24.1043175
0.6	-24.1290965
0.7	-24.150065
0.8	-24.163858
0.9	-24.1655715
1	-24.1513585
1.1	-24.116924
1.2	-24.0586395
1.3	-23.9717315
1.4	-23.8492035
1.5	-23.684411
