7.95968e+11	1.28746e-14	1.28746e-14	2.86437e-14	2.86437e-14	2.86437e-14	2.86437e-14	2.86406e-14	2.86406e-14
8.16378e+11	1.48121e-14	1.48121e-14	3.29513e-14	3.29513e-14	3.29513e-14	3.29513e-14	3.29526e-14	3.29526e-14
8.36787e+11	1.6881e-14	1.6881e-14	3.75503e-14	3.75503e-14	3.75503e-14	3.75503e-14	3.75573e-14	3.75573e-14
8.57197e+11	1.90582e-14	1.90582e-14	4.23893e-14	4.23893e-14	4.23893e-14	4.23893e-14	4.24037e-14	4.24037e-14
8.77606e+11	2.13147e-14	2.13147e-14	4.74036e-14	4.74036e-14	4.74036e-14	4.74036e-14	4.7427e-14	4.7427e-14
8.98015e+11	2.36155e-14	2.36155e-14	5.25152e-14	5.25152e-14	5.25152e-14	5.25152e-14	5.25494e-14	5.25494e-14
9.18425e+11	2.59203e-14	2.59203e-14	5.76347e-14	5.76347e-14	5.76347e-14	5.76347e-14	5.76816e-14	5.76816e-14
9.38834e+11	2.81849e-14	2.81849e-14	6.26636e-14	6.26636e-14	6.26636e-14	6.26636e-14	6.27249e-14	6.27249e-14
9.59244e+11	3.03621e-14	3.03621e-14	6.74972e-14	6.74972e-14	6.74972e-14	6.74972e-14	6.75745e-14	6.75745e-14
9.79653e+11	3.24035e-14	3.24035e-14	7.20279e-14	7.20279e-14	7.20279e-14	7.20279e-14	7.21226e-14	7.21226e-14
1.00006e+12	3.42614e-14	3.42614e-14	7.61495e-14	7.61495e-14	7.61495e-14	7.61495e-14	7.62626e-14	7.62626e-14
1.02047e+12	3.58901e-14	3.58901e-14	7.97609e-14	7.97609e-14	7.97609e-14	7.97609e-14	7.98932e-14	7.98932e-14
1.04088e+12	3.72484e-14	3.72484e-14	8.27707e-14	8.27707e-14	8.27707e-14	8.27707e-14	8.29224e-14	8.29224e-14
1.06129e+12	3.8301e-14	3.8301e-14	8.51007e-14	8.51007e-14	8.51007e-14	8.51007e-14	8.52718e-14	8.52718e-14
1.0817e+12	3.90203e-14	3.90203e-14	8.66899e-14	8.66899e-14	8.66899e-14	8.66899e-14	8.68796e-14	8.68796e-14
1.10211e+12	3.93877e-14	3.93877e-14	8.74968e-14	8.74968e-14	8.74968e-14	8.74968e-14	8.7704e-14	8.7704e-14
1.12252e+12	3.93941e-14	3.93941e-14	8.75022e-14	8.75022e-14	8.75022e-14	8.75022e-14	8.77253e-14	8.77253e-14
1.14293e+12	3.9041e-14	3.9041e-14	8.67098e-14	8.67098e-14	8.67098e-14	8.67098e-14	8.69467e-14	8.69467e-14
1.16334e+12	3.83405e-14	3.83405e-14	8.51463e-14	8.51463e-14	8.51463e-14	8.51463e-14	8.53949e-14	8.53949e-14
1.18375e+12	3.73145e-14	3.73145e-14	8.28615e-14	8.28615e-14	8.28615e-14	8.28615e-14	8.31192e-14	8.31192e-14
1.20416e+12	3.59946e-14	3.59946e-14	7.99256e-14	7.99256e-14	7.99256e-14	7.99256e-14	8.01899e-14	8.01899e-14
1.22457e+12	3.44205e-14	3.44205e-14	7.64274e-14	7.64274e-14	7.64274e-14	7.64274e-14	7.66959e-14	7.66959e-14
1.24498e+12	3.26388e-14	3.26388e-14	7.24712e-14	7.24712e-14	7.24712e-14	7.24712e-14	7.27419e-14	7.27419e-14
1.26539e+12	3.07018e-14	3.07018e-14	6.81732e-14	6.81732e-14	6.81732e-14	6.81732e-14	6.84445e-14	6.84445e-14
1.28579e+12	2.86652e-14	2.86652e-14	6.36582e-14	6.36582e-14	6.36582e-14	6.36582e-14	6.3929e-14	6.3929e-14
1.3062e+12	2.65869e-14	2.65869e-14	5.90556e-14	5.90556e-14	5.90556e-14	5.90556e-14	5.9326e-14	5.9326e-14
1.32661e+12	2.45256e-14	2.45256e-14	5.44964e-14	5.44964e-14	5.44964e-14	5.44964e-14	5.47675e-14	5.47675e-14
1.34702e+12	2.2539e-14	2.2539e-14	5.01101e-14	5.01101e-14	5.01101e-14	5.01101e-14	5.03843e-14	5.03843e-14
1.36743e+12	2.06833e-14	2.06833e-14	4.60222e-14	4.60222e-14	4.60222e-14	4.60222e-14	4.63034e-14	4.63034e-14
1.38784e+12	1.90114e-14	1.90114e-14	4.23521e-14	4.23521e-14	4.23521e-14	4.23521e-14	4.26461e-14	4.26461e-14
1.40825e+12	1.75732e-14	1.75732e-14	3.9212e-14	3.9212e-14	3.9212e-14	3.9212e-14	3.95265e-14	3.95265e-14
1.42866e+12	1.64146e-14	1.64146e-14	3.67055e-14	3.67055e-14	3.67055e-14	3.67055e-14	3.70505e-14	3.70505e-14
1.44907e+12	1.55775e-14	1.55775e-14	3.49275e-14	3.49275e-14	3.49275e-14	3.49275e-14	3.53154e-14	3.53154e-14
1.46948e+12	1.50994e-14	1.50994e-14	3.39638e-14	3.39638e-14	3.39638e-14	3.39638e-14	3.44097e-14	3.44097e-14
1.48989e+12	1.50137e-14	1.50137e-14	3.38908e-14	3.38908e-14	3.38908e-14	3.38908e-14	3.44128e-14	3.44128e-14
1.5103e+12	1.53497e-14	1.53497e-14	3.47756e-14	3.47756e-14	3.47756e-14	3.47756e-14	3.53949e-14	3.53949e-14
1.53071e+12	1.6132e-14	1.6132e-14	3.66757e-14	3.66757e-14	3.66757e-14	3.66757e-14	3.74165e-14	3.74165e-14
1.55112e+12	1.7381e-14	1.7381e-14	3.96382e-14	3.96382e-14	3.96382e-14	3.96382e-14	4.05282e-14	4.05282e-14
1.57153e+12	1.91119e-14	1.91119e-14	4.36991e-14	4.36991e-14	4.36991e-14	4.36991e-14	4.47694e-14	4.47694e-14
1.59194e+12	2.13346e-14	2.13346e-14	4.88824e-14	4.88824e-14	4.88824e-14	4.88824e-14	5.01671e-14	5.01671e-14
1.61235e+12	2.4053e-14	2.4053e-14	5.51979e-14	5.51979e-14	5.51979e-14	5.51979e-14	5.67344e-14	5.67344e-14
